companyName,company_starRating,job_title,employee_residence,listing_jobDesc,salary,requested_url,company_location,company_size
Cog Digital Pvt Ltd.,4.0,HTML Developer,Gurgaon,"We are looking for a HTML Developer who is responsible for managing front-end services. The person will be responsible for supporting the existing processes/infrastructure as well as developing/documenting new methodology. A candidate for this position must be able to work in a varied, fast paced environment. Sound knowledge of various development tools (like Dreamweaver CS 5.5, j Query mobile, Adobe Photoshop, Adobe Illustrator, etc.)Our ideal candidate must be: Highly skilled - UI developer should be highly skilled in Web Design and implementation with a passion for building great web-based user interfaces.Able to elegantly implement page designs in standards-compliant dynamic XHTML and CSS.Possessing strong knowledge of internet/web technologies and languages such as JavaScript, jQuery, DHTML, CSS/XHTML, XML, JSON API.Creating rapid prototypes of interfaces to be used as a blueprint for content and technical development.Able to work closely with back-end developers to find ways to push the limits of existing Web technology in the service of creating the best possible user experience.Good to have understanding of angulars, reactjs, jquery mobile and any design framework.Required Experience, Skills and Qualifications: Html ,CSS Responsive Web Design ,JQuery ,Html5, Web Designing, Front End Page ,Web Technologies ,SEO , CSS3, bootstrap.Experience needed- Fresher to 3 yearsJob Type: Full-timeSalary: ₹240,000.00 - ₹360,000.00 per yearSchedule:Day shift We are looking for a HTML Developer who is responsible for managing front-end services. The person will be responsible for supporting the existing processes/infrastructure as well as developing/documenting new methodology. A candidate for this position must be able to work in a varied, fast paced environment. Sound knowledge of various development tools (like Dreamweaver CS 5.5, j Query mobile, Adobe Photoshop, Adobe Illustrator, etc.)Our ideal candidate must be: Highly skilled - UI developer should be highly skilled in Web Design and implementation with a passion for building great web-based user interfaces.Able to elegantly implement page designs in standards-compliant dynamic XHTML and CSS.Possessing strong knowledge of internet/web technologies and languages such as JavaScript, jQuery, DHTML, CSS/XHTML, XML, JSON API.Creating rapid prototypes of interfaces to be used as a blueprint for content and technical development.Able to work closely with back-end developers to find ways to push the limits of existing Web technology in the service of creating the best possible user experience.Good to have understanding of angulars, reactjs, jquery mobile and any design framework.Required Experience, Skills and Qualifications: Html ,CSS Responsive Web Design ,JQuery ,Html5, Web Designing, Front End Page ,Web Technologies ,SEO , CSS3, bootstrap.Experience needed- Fresher to 3 yearsJob Type: Full-timeSalary: ₹240,000.00 - ₹360,000.00 per yearSchedule:Day shift Show more ","Employer Est.:₹240,000 - ₹360,000 ",https://www.glassdoor.co.in/partner/jobListing.htm?pos=320&ao=1136043&s=58&guid=00000182ace940d18cd2776de30e2507&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_c96920b6&cb=1660758344304&jobListingId=1008022754761&jrtk=3-0-1gameig82klt7801-1gameig8lg2ok800-17f4f1c053afa395-,"Gurgaon, India",Unknown
Cliffex,4.2,HTML Developer,Noida,"Job DescriptionTranslate mock up design into codeDevelop pixel-perfect pages that meet design requirementsBuild cross-client websites/ newslettersUse up-to-date latest web technologiesManage scalable and cross-browser code across the sitesKeep consistency of user experience designCompleting day to day HTML/CSS tasksFluency in HTML5/XHTMLMastering CSS2.1/CSS3Strong knowledge of Image Editing ToolsCross-Browser/Cross-Platform DevelopmentUnderstanding of web standardsFamiliar with design best practices for layouts, typography and usabilityKey Skills: HTML 5 and CSS3 skills.Strong knowledge of Knowledge Sass and LessAnalytical skills.Responsive web design skills.JavaScript skills.Interpersonal skills.Testing and debugging skills.Back-end basics.Search engine optimisation skills.Angular CLI. And Angular JsTypeScript (good to know)Job Types: Full-time, Regular / PermanentSalary: ₹40,000.00 - ₹60,000.00 per monthBenefits:Leave encashmentPaid sick timePaid time offSchedule:Morning shiftSupplemental Pay:Yearly bonusAbility to commute/relocate:SECTOR 58, Noida - 201301, Uttar Pradesh: Reliably commute or planning to relocate before starting work (Preferred)Education:Bachelor's (Preferred)Experience:CSS: 4 years (Preferred)Bootstrap: 3 years (Preferred)HTML5: 4 years (Required) Job DescriptionTranslate mock up design into codeDevelop pixel-perfect pages that meet design requirementsBuild cross-client websites/ newslettersUse up-to-date latest web technologiesManage scalable and cross-browser code across the sitesKeep consistency of user experience designCompleting day to day HTML/CSS tasksFluency in HTML5/XHTMLMastering CSS2.1/CSS3Strong knowledge of Image Editing ToolsCross-Browser/Cross-Platform DevelopmentUnderstanding of web standardsFamiliar with design best practices for layouts, typography and usabilityKey Skills: HTML 5 and CSS3 skills.Strong knowledge of Knowledge Sass and LessAnalytical skills.Responsive web design skills.JavaScript skills.Interpersonal skills.Testing and debugging skills.Back-end basics.Search engine optimisation skills.Angular CLI. And Angular JsTypeScript (good to know)Job Types: Full-time, Regular / PermanentSalary: ₹40,000.00 - ₹60,000.00 per monthBenefits:Leave encashmentPaid sick timePaid time offSchedule:Morning shiftSupplemental Pay:Yearly bonusAbility to commute/relocate:SECTOR 58, Noida - 201301, Uttar Pradesh: Reliably commute or planning to relocate before starting work (Preferred)Education:Bachelor's (Preferred)Experience:CSS: 4 years (Preferred)Bootstrap: 3 years (Preferred)HTML5: 4 years (Required) Show more ","Employer Est.:₹480,000 - ₹720,000 ",https://www.glassdoor.co.in/partner/jobListing.htm?pos=421&ao=1136043&s=58&guid=00000182acec58ecaf323979c7ff222b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_ca4035c6&cb=1660758547345&jobListingId=1008059946511&jrtk=3-0-1gameomfk2gpq001-1gameomg9haqh800-9eff9502a498fdaf-,"Noida, India",1 to 50 Employees
cgprr,NA,Web Developer,Calcutta,"This job generally requires the ability to do the following work: 1﻿Know HTML, CSS, JavaScript, PHP, and other relevant web design coding languagesCreate and test applications for websitesCollaboratePresent design specsWork with graphics and other designersTroubleshoot website problemsMaintain and update websitesMonitor website trafficStay up-to-date on technologyJob Types: Freelance, Full-timeContract length: 36 monthsSalary: ₹8,086.00 - ₹33,604.57 per monthSchedule:Day shiftFlexible shiftAbility to commute/relocate:Kolkata, Kolkata - 700016, West Bengal: Reliably commute or planning to relocate before starting work (Preferred)Education:Bachelor's (Preferred)Experience:CSS: 3 years (Preferred)total work: 3 years (Preferred)HTML5: 5 years (Preferred) This job generally requires the ability to do the following work: 1﻿Know HTML, CSS, JavaScript, PHP, and other relevant web design coding languagesCreate and test applications for websitesCollaboratePresent design specsWork with graphics and other designersTroubleshoot website problemsMaintain and update websitesMonitor website trafficStay up-to-date on technologyJob Types: Freelance, Full-timeContract length: 36 monthsSalary: ₹8,086.00 - ₹33,604.57 per monthSchedule:Day shiftFlexible shiftAbility to commute/relocate:Kolkata, Kolkata - 700016, West Bengal: Reliably commute or planning to relocate before starting work (Preferred)Education:Bachelor's (Preferred)Experience:CSS: 3 years (Preferred)total work: 3 years (Preferred)HTML5: 5 years (Preferred) Show more ","Employer Est.:₹97,032 - ₹403,255 ",https://www.glassdoor.co.in/partner/jobListing.htm?pos=414&ao=1136043&s=58&guid=00000182acec58ecaf323979c7ff222b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_b25214e2&cb=1660758547343&jobListingId=1008073417607&jrtk=3-0-1gameomfk2gpq001-1gameomg9haqh800-77b78dc2be77a787-,NA,NA
Mantra Technologies Private Limited,4.1,UI Developer / CSS- HTML - Hyderabad - Immediate Joiners,Hyderābād,"Job descriptionProficiency in HTML, JavaScript, and CSSStrong understanding of Bootstrap 3, 4Good knowledge of responsive design and Cross browsersUnderstanding key design principles for visually appealing design and basic knowledge of Vue-Bootstrap (optional)Experience: 2+ YearsRole:  UI / UX DesignerIndustry Type: IT Services & ConsultingFunctional Area: UX, Design & ArchitectureEmployment Type: Full Time, PermanentRole Category:  UI / CSS-HTMLEducationUG: Any Graduate (B-TECH)Required Candidate profileProficiency in HTML, JavaScript, and CSSStrong understanding of Bootstrap 3, 4Good knowledge of responsive design and Cross browsersPerks and benefitsHealth Insurance, Friday Meal, Team Outing, etcHR Contact9494940854Job Types: Full-time, PermanentPay: From ₹320,000.00 per yearJob Types: Full-time, Regular / PermanentSalary: ₹320,000.00 - ₹550,000.00 per yearBenefits:Food allowanceHealth insuranceProvident FundSchedule:Morning shiftApplication Question(s):Can you join in 10 days? Yes or NoEducation:Bachelor's (Preferred)Experience:CSS: 2 years (Preferred)JavaScript: 2 years (Preferred)HTML: 2 years (Preferred)Application Deadline: 22/05/2022 Job descriptionProficiency in HTML, JavaScript, and CSSStrong understanding of Bootstrap 3, 4Good knowledge of responsive design and Cross browsersUnderstanding key design principles for visually appealing design and basic knowledge of Vue-Bootstrap (optional)Experience: 2+ YearsRole:  UI / UX DesignerIndustry Type: IT Services & ConsultingFunctional Area: UX, Design & ArchitectureEmployment Type: Full Time, PermanentRole Category:  UI / CSS-HTMLEducationUG: Any Graduate (B-TECH)Required Candidate profileProficiency in HTML, JavaScript, and CSSStrong understanding of Bootstrap 3, 4Good knowledge of responsive design and Cross browsersPerks and benefitsHealth Insurance, Friday Meal, Team Outing, etcHR Contact9494940854Job Types: Full-time, PermanentPay: From ₹320,000.00 per yearJob Types: Full-time, Regular / PermanentSalary: ₹320,000.00 - ₹550,000.00 per yearBenefits:Food allowanceHealth insuranceProvident FundSchedule:Morning shiftApplication Question(s):Can you join in 10 days? Yes or NoEducation:Bachelor's (Preferred)Experience:CSS: 2 years (Preferred)JavaScript: 2 years (Preferred)HTML: 2 years (Preferred)Application Deadline: 22/05/2022 Show more ","Employer Est.:₹320,000 - ₹550,000 ",https://www.glassdoor.co.in/partner/jobListing.htm?pos=430&ao=1136043&s=58&guid=00000182acec58ecaf323979c7ff222b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_91c11947&cb=1660758547346&jobListingId=1007875076737&jrtk=3-0-1gameomfk2gpq001-1gameomg9haqh800-b58adf461e4e1585-,"Hyderābād, India",201 to 500 Employees
SoftwareONE India Pvt Ltd,NA,Web Developer,Gurgaon,"Job ProfileWeb Developers are responsible for both back-end and front-end development, including creating, E-Commerce websites , WordPress themes and plugins Integration, programming skills such as namely PHP, HTML5, CSS3, and JavaScript., Angular, Note js. Laravel PHP Based FrameworkExperience Minimum of 5 Years plusJob DescriptionWe are looking for an experienced Web Developer. As a Front-end Web Developer at our company, you will be responsible for both back-end and front-end development, including creating front-end frameworks. Who as a strong understanding of latest industry trends and content management systems in Market.Duties and ResponsibilitiesDesigning and implementingnew features and functionalityEstablishing and guiding the website’s ThemeEnsuring high-performance and availability, and managing all technical aspects of the website ( which includes fixing Bugs, Testing. Responsive Issues )Requirements and QualificationsGood understanding of front-end technologies, including HTML5, CSS3, JavaScript, jQueryExperience building user interfaces for websites and/or web applicationsExperience designing and developing responsive design websitesAbility to understand CSS changes and their ramifications to ensure consistent style across platforms and browsersAbility to convert layout and wire frames into working HTML pagesProficient understanding of code versioning tools (such as Git, SVN, and Mercurial)Strong understanding of PHP back-end developmentJob Type: Full-timeSalary: ₹13,554.00 - ₹46,745.00 per monthSchedule:Day shiftAbility to commute/relocate:Gurgaon, Haryana: Reliably commute or planning to relocate before starting work (Required)Education:Bachelor's (Preferred)Experience:CSS: 1 year (Preferred)total work: 1 year (Preferred)HTML5: 1 year (Preferred) Job ProfileWeb Developers are responsible for both back-end and front-end development, including creating, E-Commerce websites , WordPress themes and plugins Integration, programming skills such as namely PHP, HTML5, CSS3, and JavaScript., Angular, Note js. Laravel PHP Based FrameworkExperience Minimum of 5 Years plusJob DescriptionWe are looking for an experienced Web Developer. As a Front-end Web Developer at our company, you will be responsible for both back-end and front-end development, including creating front-end frameworks. Who as a strong understanding of latest industry trends and content management systems in Market.Duties and ResponsibilitiesDesigning and implementingnew features and functionalityEstablishing and guiding the website’s ThemeEnsuring high-performance and availability, and managing all technical aspects of the website ( which includes fixing Bugs, Testing. Responsive Issues )Requirements and QualificationsGood understanding of front-end technologies, including HTML5, CSS3, JavaScript, jQueryExperience building user interfaces for websites and/or web applicationsExperience designing and developing responsive design websitesAbility to understand CSS changes and their ramifications to ensure consistent style across platforms and browsersAbility to convert layout and wire frames into working HTML pagesProficient understanding of code versioning tools (such as Git, SVN, and Mercurial)Strong understanding of PHP back-end developmentJob Type: Full-timeSalary: ₹13,554.00 - ₹46,745.00 per monthSchedule:Day shiftAbility to commute/relocate:Gurgaon, Haryana: Reliably commute or planning to relocate before starting work (Required)Education:Bachelor's (Preferred)Experience:CSS: 1 year (Preferred)total work: 1 year (Preferred)HTML5: 1 year (Preferred) Show more ","Employer Est.:₹162,648 - ₹560,940 ",https://www.glassdoor.co.in/partner/jobListing.htm?pos=424&ao=1136043&s=58&guid=00000182acec58ecaf323979c7ff222b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_80fed90c&cb=1660758547346&jobListingId=1008065470863&jrtk=3-0-1gameomfk2gpq001-1gameomg9haqh800-8eecfdfcfa5f6177-,NA,NA
ITNOW INC.,NA,ServiceNow Developers INTERN,Remote,"As a ServiceNow Developer Intern, we are looking for an adept internee who will learn to provide administration, application development, maintenance, and technical support by using web programming techniques to configure strong and creative solutions for the client utilizing the ServiceNow platform.Preferred Proficiencies Effective at managing multiple projects simultaneously while maintaining high attention to detail on each project Adaptable to change and able to work independently and/or as part of a team Strong analytical skills with the ability to collect, organize, spread, and present significant amounts of information with an attention to detail and accuracy Clear and concise communication with adequate written and verbal communication skills Ability to interact with all levels of internal and external business partners Manage and prioritize work effectively with minimal supervisionJob Types: Full-time, Regular / Permanent, Internship, FresherContract length: 6 monthsSalary: From ₹15,000.00 per monthBenefits:Work from homeSchedule:Night shiftSupplemental Pay:Performance bonus As a ServiceNow Developer Intern, we are looking for an adept internee who will learn to provide administration, application development, maintenance, and technical support by using web programming techniques to configure strong and creative solutions for the client utilizing the ServiceNow platform.Preferred Proficiencies Effective at managing multiple projects simultaneously while maintaining high attention to detail on each project Adaptable to change and able to work independently and/or as part of a team Strong analytical skills with the ability to collect, organize, spread, and present significant amounts of information with an attention to detail and accuracy Clear and concise communication with adequate written and verbal communication skills Ability to interact with all levels of internal and external business partners Manage and prioritize work effectively with minimal supervisionJob Types: Full-time, Regular / Permanent, Internship, FresherContract length: 6 monthsSalary: From ₹15,000.00 per monthBenefits:Work from homeSchedule:Night shiftSupplemental Pay:Performance bonus Show more ","Employer Est.:₹180,000 ",https://www.glassdoor.co.in/partner/jobListing.htm?pos=417&ao=1136043&s=58&guid=00000182acec58ecaf323979c7ff222b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_fdcad8b6&cb=1660758547345&jobListingId=1008066737430&jrtk=3-0-1gameomfk2gpq001-1gameomg9haqh800-c2e460c43040420f-,NA,NA
Divami Design Labs Pvt Ltd,4.4,UI Developer (1-3 years),Hyderābād,"Job description- Should be technology agnostic and should be open to learn new technologies as and when required.- Good problem solving abilities- Good debugging skillsHands on any of the technologies: - UI development (React/ Angular/ Flutter/ VUE/ React Native /Swift/ Kotlin)- Nodejs, Java, .NET, Golang and any other language to build the business layer- Expertise on any of the relational databases or no sql databases.Required Candidate profileOur Ideal candidate would be someone with good communication skills, excellent commitment with a great attitude, who enjoys being a part of a ""vibrant and young workforce"".Experience- Atleast 1 year hands on experience in the above-mentioned technologiesJob Types: Full-time, Regular / PermanentSalary: ₹500,000.00 - ₹800,000.00 per yearBenefits:Flexible scheduleHealth insuranceSchedule:Day shiftCOVID-19 considerations:YesAbility to commute/relocate:Hyderabad - 500032, Telangana: Reliably commute or planning to relocate before starting work (Required)Education:Bachelor's (Required)Experience:React/ Angular: 2 years (Required) Job description- Should be technology agnostic and should be open to learn new technologies as and when required.- Good problem solving abilities- Good debugging skillsHands on any of the technologies: - UI development (React/ Angular/ Flutter/ VUE/ React Native /Swift/ Kotlin)- Nodejs, Java, .NET, Golang and any other language to build the business layer- Expertise on any of the relational databases or no sql databases.Required Candidate profileOur Ideal candidate would be someone with good communication skills, excellent commitment with a great attitude, who enjoys being a part of a ""vibrant and young workforce"".Experience- Atleast 1 year hands on experience in the above-mentioned technologiesJob Types: Full-time, Regular / PermanentSalary: ₹500,000.00 - ₹800,000.00 per yearBenefits:Flexible scheduleHealth insuranceSchedule:Day shiftCOVID-19 considerations:YesAbility to commute/relocate:Hyderabad - 500032, Telangana: Reliably commute or planning to relocate before starting work (Required)Education:Bachelor's (Required)Experience:React/ Angular: 2 years (Required) Show more ","Employer Est.:₹500,000 - ₹800,000 ",https://www.glassdoor.co.in/partner/jobListing.htm?pos=420&ao=1136043&s=58&guid=00000182acec58ecaf323979c7ff222b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_c301c91b&cb=1660758547345&jobListingId=1007950711432&jrtk=3-0-1gameomfk2gpq001-1gameomg9haqh800-ee7f79dd632273f1-,"Hyderābād, India",51 to 200 Employees
Solveda Software India Pvt Ltd,NA,Web Developer,Gurgaon,"Job ProfileWeb Developers are responsible for both back-end and front-end development, including creating, E-Commerce websites , WordPress themes and plugins Integration, programming skills such as namely PHP, HTML5, CSS3, and JavaScript., Angular, Note js. Laravel PHP Based FrameworkExperience Minimum of 5 Years plusJob DescriptionWe are looking for an experienced Web Developer. As a Front-end Web Developer at our company, you will be responsible for both back-end and front-end development, including creating front-end frameworks. Who as a strong understanding of latest industry trends and content management systems in Market.Duties and ResponsibilitiesDesigning and implementingnew features and functionalityEstablishing and guiding the website’s ThemeEnsuring high-performance and availability, and managing all technical aspects of the website ( which includes fixing Bugs, Testing. Responsive Issues )Requirements and QualificationsGood understanding of front-end technologies, including HTML5, CSS3, JavaScript, jQueryExperience building user interfaces for websites and/or web applicationsExperience designing and developing responsive design websitesAbility to understand CSS changes and their ramifications to ensure consistent style across platforms and browsersAbility to convert layout and wire frames into working HTML pagesProficient understanding of code versioning tools (such as Git, SVN, and Mercurial)Strong understanding of PHP back-end developmentJob Type: Full-timeSalary: ₹13,647.00 - ₹41,737.00 per monthSchedule:Day shiftAbility to commute/relocate:Gurugram, Haryana: Reliably commute or planning to relocate before starting work (Required)Education:Bachelor's (Preferred)Experience:CSS: 1 year (Preferred)total work: 1 year (Preferred)HTML5: 1 year (Preferred) Job ProfileWeb Developers are responsible for both back-end and front-end development, including creating, E-Commerce websites , WordPress themes and plugins Integration, programming skills such as namely PHP, HTML5, CSS3, and JavaScript., Angular, Note js. Laravel PHP Based FrameworkExperience Minimum of 5 Years plusJob DescriptionWe are looking for an experienced Web Developer. As a Front-end Web Developer at our company, you will be responsible for both back-end and front-end development, including creating front-end frameworks. Who as a strong understanding of latest industry trends and content management systems in Market.Duties and ResponsibilitiesDesigning and implementingnew features and functionalityEstablishing and guiding the website’s ThemeEnsuring high-performance and availability, and managing all technical aspects of the website ( which includes fixing Bugs, Testing. Responsive Issues )Requirements and QualificationsGood understanding of front-end technologies, including HTML5, CSS3, JavaScript, jQueryExperience building user interfaces for websites and/or web applicationsExperience designing and developing responsive design websitesAbility to understand CSS changes and their ramifications to ensure consistent style across platforms and browsersAbility to convert layout and wire frames into working HTML pagesProficient understanding of code versioning tools (such as Git, SVN, and Mercurial)Strong understanding of PHP back-end developmentJob Type: Full-timeSalary: ₹13,647.00 - ₹41,737.00 per monthSchedule:Day shiftAbility to commute/relocate:Gurugram, Haryana: Reliably commute or planning to relocate before starting work (Required)Education:Bachelor's (Preferred)Experience:CSS: 1 year (Preferred)total work: 1 year (Preferred)HTML5: 1 year (Preferred) Show more ","Employer Est.:₹163,764 - ₹500,844 ",https://www.glassdoor.co.in/partner/jobListing.htm?pos=408&ao=1136043&s=58&guid=00000182acec58ecaf323979c7ff222b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_9c2af045&cb=1660758547342&jobListingId=1008067802589&jrtk=3-0-1gameomfk2gpq001-1gameomg9haqh800-258a5f08c2a057be-,NA,NA
DataStunt,NA,Web Developer,Noida,"ResponsibilitiesWork with development teams and product managers to ideate website solutionsBuild the front-end of applications through appealing visual design.Develop and manage well-functioning databases and websites.Write effective APIsBuild features and applications with a mobile responsive designRequirements and skillsKnowledge of multiple front-end languages and libraries (e.g. HTML/ CSS, JavaScript)Knowledge of back-end languages (e.g. PHP, Laravel, ) and JavaScript frameworks (e.g. Angular, React, Node.js)Familiarity with databases (e.g. MySQL, MongoDB), web servers (e.g. Apache) and UI/UX designGreat attention to detailOrganizational skillsAn analytical mindJob Type: Full-timeSalary: ₹10,000.00 - ₹30,000.00 per monthBenefits:Paid sick timePaid time offWork from homeSchedule:Day shiftFlexible shiftMonday to FridayMorning shiftSupplemental Pay:Commission payAbility to commute/relocate:Noida, Noida - 201301, Uttar Pradesh: Reliably commute or planning to relocate before starting work (Required)Education:Bachelor's (Preferred)Experience:CSS: 1 year (Preferred)total work: 1 year (Preferred)HTML5: 1 year (Preferred)Speak with the employer+91 9716251620 ResponsibilitiesWork with development teams and product managers to ideate website solutionsBuild the front-end of applications through appealing visual design.Develop and manage well-functioning databases and websites.Write effective APIsBuild features and applications with a mobile responsive designRequirements and skillsKnowledge of multiple front-end languages and libraries (e.g. HTML/ CSS, JavaScript)Knowledge of back-end languages (e.g. PHP, Laravel, ) and JavaScript frameworks (e.g. Angular, React, Node.js)Familiarity with databases (e.g. MySQL, MongoDB), web servers (e.g. Apache) and UI/UX designGreat attention to detailOrganizational skillsAn analytical mindJob Type: Full-timeSalary: ₹10,000.00 - ₹30,000.00 per monthBenefits:Paid sick timePaid time offWork from homeSchedule:Day shiftFlexible shiftMonday to FridayMorning shiftSupplemental Pay:Commission payAbility to commute/relocate:Noida, Noida - 201301, Uttar Pradesh: Reliably commute or planning to relocate before starting work (Required)Education:Bachelor's (Preferred)Experience:CSS: 1 year (Preferred)total work: 1 year (Preferred)HTML5: 1 year (Preferred)Speak with the employer+91 9716251620 Show more ","Employer Est.:₹120,000 - ₹360,000 ",https://www.glassdoor.co.in/partner/jobListing.htm?pos=401&ao=1136043&s=58&guid=00000182acec58ecaf323979c7ff222b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_f3075da6&cb=1660758547339&jobListingId=1008011560781&jrtk=3-0-1gameomfk2gpq001-1gameomg9haqh800-e210b47b1d7400ed-,NA,NA
Weddings Knots,NA,Web Designer & Developer,New Delhi,"Weddings Knots is a Wedding Photography Studio, with 5+ years in business and providing services all over the world.We are looking for a creative web developer to join our team.Responsibilities -1. Wordpress - should be proficient in wordpress theme and plugin customisation2. Updating the design and features of website3. Creative eye for designs4. Website optimisation with mobile first in mind5. On page seo knowledge is a plus6. Plus if the developer knows php/python web developmentJob Type: Full-timeSalary: ₹20,000.00 - ₹40,000.00 per monthBenefits:Commuter assistanceFlexible schedulePaid time offWork from homeSchedule:Day shiftSupplemental Pay:Performance bonusExperience:Web development: 1 year (Preferred)Web design: 1 year (Preferred) Weddings Knots is a Wedding Photography Studio, with 5+ years in business and providing services all over the world.We are looking for a creative web developer to join our team.Responsibilities -1. Wordpress - should be proficient in wordpress theme and plugin customisation2. Updating the design and features of website3. Creative eye for designs4. Website optimisation with mobile first in mind5. On page seo knowledge is a plus6. Plus if the developer knows php/python web developmentJob Type: Full-timeSalary: ₹20,000.00 - ₹40,000.00 per monthBenefits:Commuter assistanceFlexible schedulePaid time offWork from homeSchedule:Day shiftSupplemental Pay:Performance bonusExperience:Web development: 1 year (Preferred)Web design: 1 year (Preferred) Show more ","Employer Est.:₹240,000 - ₹480,000 ",https://www.glassdoor.co.in/partner/jobListing.htm?pos=427&ao=1136043&s=58&guid=00000182acec58ecaf323979c7ff222b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_e52fac7a&cb=1660758547346&jobListingId=1008018583775&jrtk=3-0-1gameomfk2gpq001-1gameomg9haqh800-a7c782147e2d38e9-,NA,NA
Rectify solutions,NA,Web Developer,Kānpur,"We are looking for a web developer who have good website development knowledge expect wordpressJob Type: FreelanceContract length: 12 monthsSalary: From ₹5,000.00 per monthBenefits:Work from homeSchedule:Day shiftEvening shiftMorning shiftNight shiftRotational shiftCOVID-19 considerations:NoAbility to commute/relocate:Kanpur, Uttar Pradesh: Reliably commute or planning to relocate before starting work (Required)Education:Bachelor's (Preferred)Experience:CSS: 1 year (Preferred)total work: 1 year (Preferred)HTML5: 1 year (Preferred)Speak with the employer+91 8874788621Application Deadline: 10/08/2022 We are looking for a web developer who have good website development knowledge expect wordpressJob Type: FreelanceContract length: 12 monthsSalary: From ₹5,000.00 per monthBenefits:Work from homeSchedule:Day shiftEvening shiftMorning shiftNight shiftRotational shiftCOVID-19 considerations:NoAbility to commute/relocate:Kanpur, Uttar Pradesh: Reliably commute or planning to relocate before starting work (Required)Education:Bachelor's (Preferred)Experience:CSS: 1 year (Preferred)total work: 1 year (Preferred)HTML5: 1 year (Preferred)Speak with the employer+91 8874788621Application Deadline: 10/08/2022 Show more ","Employer Est.:₹60,000 ",https://www.glassdoor.co.in/partner/jobListing.htm?pos=412&ao=1136043&s=58&guid=00000182acec58ecaf323979c7ff222b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_58d10a0d&cb=1660758547343&jobListingId=1008020389663&jrtk=3-0-1gameomfk2gpq001-1gameomg9haqh800-e33b22b82c085181-,NA,NA
Mcware Technologies,NA,Web Developer,Bangalore,"You will be taking on the role of web developer on wordpress and wildapricot platforms depending on the client's requirement.Job Types: Full-time, Regular / PermanentSalary: ₹200,000.00 - ₹300,000.00 per yearSchedule:Morning shiftSupplemental Pay:Performance bonusEducation:Bachelor's (Preferred)Experience:Bootstrap: 1 year (Preferred)total work: 1 year (Preferred)WordPress: 1 year (Preferred)Total: 1 year (Preferred)Speak with the employer+91 7676457864 You will be taking on the role of web developer on wordpress and wildapricot platforms depending on the client's requirement.Job Types: Full-time, Regular / PermanentSalary: ₹200,000.00 - ₹300,000.00 per yearSchedule:Morning shiftSupplemental Pay:Performance bonusEducation:Bachelor's (Preferred)Experience:Bootstrap: 1 year (Preferred)total work: 1 year (Preferred)WordPress: 1 year (Preferred)Total: 1 year (Preferred)Speak with the employer+91 7676457864 Show more ","Employer Est.:₹200,000 - ₹300,000 ",https://www.glassdoor.co.in/partner/jobListing.htm?pos=410&ao=1136043&s=58&guid=00000182acec58ecaf323979c7ff222b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_bdf69223&cb=1660758547342&jobListingId=1008016645028&jrtk=3-0-1gameomfk2gpq001-1gameomg9haqh800-e61c402f83eb1ab0-,NA,NA
